level,date,purchased,review
Level 2. Rookie,Updated on 15 Jul 2020,Purchased,"[Network]

[Customer Service]

[Network]

[Ease of porting]

[Mobile App]

[Billing]
I was connected to an agent right away and my problem was fixed immediately. Thank you for the help!"
Level 2. Rookie,Updated on 15 Jul 2020,Purchased,Same day delivery was amazing. The app was slick... but Transferring my number (porting in) was the biggest delight factor for me. Been A happy customer on the network for 3 years now. Would never think of going back to the pathetic service from the green and red telco ever again.
Level 2. Rookie,Updated on 15 Jul 2020,Purchased,"[Mobile App]
The mobile app is amazing! It has more features than any other telco even offering online events, games, and more. 

Great experience here!
[Customer Service]
Customer service experience is great! It works just like how you would expect a chat app to "
Level 2. Rookie,Updated on 15 Jul 2020,Purchased,"I really like how everything can be managed using the mobile app, I don't have to struggle on the phone for an hour trying to get through to a customer service for something minor. Everything is self-explanatory and not difficult to understand how to customise.


Most importantly, the app loading time is so much slower than my previous telco, it's so much easier to see the bills and usage. Really very pleased with my experience so far!"
Level 2. Rookie,Updated on 15 Jul 2020,Purchased,"I've been with Circles since the very start when they launched in 2016 I think and it's been a pretty amazing ride.

I use A LOT of data watching videos on Facebook and Netflix so their generous data plans are always super helpful. I know there are some iffy comments about their network but tbh I've always been able to solve them by turning on and off airplane mode to reset my connection. 

Their customer service is also out of this world with actual people to help instead of chat bots that just tell you to hold on the line for hours and hours. 

The only downside I guess would be the lack of loyalty rewards apart from the odd bill-waiver every now and again. I think there's been attempts at giving more to customers but there's much to improve on.

All in all I think Circles is the full package, giving you great data and service at the best price possible!"
Level 2. Rookie,Updated on 08 Jul 2020,Purchased,The best mobile network ever. I've been with Circles from the begining. great customer service and very easy to port in.
Level 3. Wonderkid,Updated on 08 Jul 2020,Purchased,"[Network]
still inferior to others and nothing near the incumbent. Pricing is reasonable although not the cheapest and slow in matching promo outside. Existing customers are sometimes left to feel paying more than new subscribers w promo perks. 

Services and mobile apps / billings are 5*"
Level 4. Prodigy,Updated on 08 Jul 2020,Purchased,"[Billing]
I signed up when the SIM card registration fee was $18. This plan includes free caller ID, 50mins of talk time, 2GB of data and 25 SMS per month. It's suitable for me as I use WhatsApp calls at home so there's sufficient talk time to use when I'm outside. 2GB data is ideal for users who don't surf the internet or watch YouTube videos outside. I've home Wi-Fi and I use Wireless@SG when I'm outside."
Level 4. Prodigy,Updated on 25 Jun 2020,Purchased,"[Network]
The Network is running off M1 as an MVNO. Based on regular usage in SG. I have not encountered any dead zones.

[Ease of porting]
Always a breeze, no issues when porting from other telco to Circles.Life. They will constantly update any progress made via SMS to inform you when the change is taking place (usually at late night) so that you can avoid using the phone during the port over.

[Customer Service]
They are very responsive! I love the change in having an awesome team of Customer support - I ported over mainly because my previous telco was very difficult to reach when I had questions on bill-related matters.

[Needs Oriented]
Having a job that sometimes needing to contact many clients in some months of the year, I like Circles.Life pricing policy and flexibility to tweak/upgrade your plan based on your usage of the month.

I also constantly travel to different parts of the world for work and
often times, I only need a small bit of data or 2-3 overseas calls when I am roaming overseas, and C.L overseas charges linked to their partner telcos are definitely more sensibly priced compared with other more established telcos which stick to their high roaming prices and $10 subscriptions even if you are not travelling."
Level 2. Rookie,Updated on 25 Jun 2020,Purchased,"Worst Telco ever. Best Cheater. I could give them 0 star review if possible, 1 star is still too generous for them. 

Original plan cost on $38, Charged $14 for your sim card without letting you know. Charged another $20(x2) for unlimited data pack (plus option), without you knowing for two months, both this month and next month, it is switch on automatically in the app. Charged $28 for pro-rated next month bill. Ended up my first month bill is $82.

Moreover, the network speed is too slow, download speed is averagely 4mbps, and less than 1mbps for uploading speed. Most of the time, I can't even browse Facebook, Instagram, and cannot receive whatsapp messages.

Even after contacting the Customer service team, their typical reply is that they will solve the issue for you and they try to dismiss you by sharing articles in their help section of their web-page. 

I even suspect they copy paste this line in every of their reply: ""We're sorry for the inconvenience that this has been causing you. Not to worry, we all gathered all the information you provided and forwarded them to our Network Team for further investigation. Rest assured that we'll update you the soonest we receive a response from them. Thanks again for the kindest patience.""

They are sending this without giving actual help. Network issue is not solved after escalated to the network team, refund issue is not settle after they have send in the refund request and they blame your bank for not giving you refund, nonsense. 

All in all, my advice to you, avoid this telco all at once."
