,post_title,post_username,post,reply to
88,"SAF IPPT, IPT & RT Questions...",Zetrio2006,Yes to both questions.,NIL
89,"SAF IPPT, IPT & RT Questions...",RocketBunny,"Hi guys,  newbie here  Current window closes at 16 Feb 18, should i go IPT now as i'm not sure if i'm able to pass IPPT..",NIL
90,"SAF IPPT, IPT & RT Questions...",Zetrio2006,"Ipt first lesson is an ippt. Just go book that and pass it. If fail, just go for another 19 lessons.","RocketBunny wrote: Hi guys,  newbie here  Current window closes at 16 Feb 18, should i go IPT now as i'm not sure if i'm able to pass IPPT.."
91,"SAF IPPT, IPT & RT Questions...",RocketBunny,"If fail, I need clear this 19 RTs.  So next window still need ippt?","Zetrio2006 wrote: Ipt first lesson is an ippt. Just go book that and pass it. If fail, just go for another 19 lessons."
92,"SAF IPPT, IPT & RT Questions...",Calander,"do not mistake IPT program with RT. if under RT, u can only take RT-IPPT at 8th, 14th, 20th session. only the for IPT, 1st and 10th session is IPT-IPPT.","RocketBunny wrote: If fail, I need clear this 19 RTs.  So next window still need ippt?"
93,"SAF IPPT, IPT & RT Questions...",iloveprata,"Just asking if I already cleared my RT for 2017 year. My next cycle for ippt opens at 17march. When during ICT this week , if there is ippt, can I don’t take it ? Because I want to be in IPT program.",NIL
94,"SAF IPPT, IPT & RT Questions...",idjekyll,If you don't want to pass then purposely fail la or fall out. But I think you have to take the IPPT if you're fit to do it because one of the KPI for ICT is the IPPT participation rate.,"iloveprata wrote: Just asking if I already cleared my RT for 2017 year. My next cycle for ippt opens at 17march. When during ICT this week , if there is ippt, can I don’t take it ? Because I want to be in IPT program."
95,"SAF IPPT, IPT & RT Questions...",iloveprata,"But if I fail, then will I need to go for RT?",idjekyll wrote: If you don't want to pass then purposely fail la or fall out. But I think you have to take the IPPT if you're fit to do it because one of the KPI for ICT is the IPPT participation rate.
96,"SAF IPPT, IPT & RT Questions...",RocketBunny,For safra what the treadmill speed ah,NIL
97,"SAF IPPT, IPT & RT Questions...",Calander,"u do not need to take RT if fail ICT-IPPT. And u are still free to take IPT.  Nevertheless, even if u pass your ICT-IPPT with any awards, u can still go for IPT. It will be good to have the target for a higher award if applicable. The good thing is that you do not have to satisfy 10 IPT sessions as u had already fulfilled your requirement.","iloveprata wrote: But if I fail, then will I need to go for RT?"
98,"SAF IPPT, IPT & RT Questions...",Juan_Mata,My new ippt window has opened and requires to book and attend  I'm having ICT coming March  And if I participate the ICT ippt means I have cleared my window for the working year?,NIL
99,"SAF IPPT, IPT & RT Questions...",darknesssacred,"Hi guys, anyone knows if the minimum 1 point requirement in each station is needed to clear PPT? Need at least 31 points for my band 2",NIL
100,"SAF IPPT, IPT & RT Questions...",Calander,U will need to pass your ICT-IPPT in order to be cleared and is not by just attending.,Juan_Mata wrote: My new ippt window has opened and requires to book and attend  I'm having ICT coming March  And if I participate the ICT ippt means I have cleared my window for the working year?
101,"SAF IPPT, IPT & RT Questions...",audioenslave,"Guys,  Can i ask i have upcoming briefing for mr ceremony at air force school in march this year..  Checked my ippt and they said not attempted for current window...pls meet ur ippt requirement by aug 2018..  Does this mean i can siam ippt and go mr straight?  Thanks in advance.",NIL
102,"SAF IPPT, IPT & RT Questions...",Calander,yes. As you happened to MR before the SAF workyear 2018.,"audioenslave wrote: Guys,  Can i ask i have upcoming briefing for mr ceremony at air force school in march this year..  Checked my ippt and they said not attempted for current window...pls meet ur ippt requirement by aug 2018..  Does this mean i can siam ippt and go mr straight?  Thanks in advance."
103,"SAF IPPT, IPT & RT Questions...",Juan_Mata,"Kumsia bro  Me also happens gg to MR this march ICT, hope they will waive off my ippt this working year",Calander wrote: U will need to pass your ICT-IPPT in order to be cleared and is not by just attending.
104,"SAF IPPT, IPT & RT Questions...",Calander,no need anymore IPPT as your MR will be held before this workyear closure (Apr'18). Unless it is after. congrats.,"Juan_Mata wrote: Kumsia bro  Me also happens gg to MR this march ICT, hope they will waive off my ippt this working year"
105,"SAF IPPT, IPT & RT Questions...",ragnarok95,"If you MRed, no more IPPT for you. Doesn't matter if you clear, no clear. After you MRed, wait for a few days go inside your NS portal. Under IPPT there will put not applicable.",NIL
106,"SAF IPPT, IPT & RT Questions...",Emptydog,"Hoping some one can help me out here.  Currently ORD for about 2 years already, completed just one ICT. Before I went enlist, I had medical check-up indicating I had Thalassemia, so during CMPB (got a PES B1) phase I reported this up. For some reason, when I mention this to my PC in BMT he says they don't have record. So I went and call and ask, they told me they will check.  Subsequently, I just carried on and got posted out to vocation and then just before I ORD, I went for FFI and then again realised I couldn't find my record. I kinda assumed I couldn't see it but the MO would know.  My hands previously before enlistment had some twitching or shaking, but I chalked it up thinking its normal, but it gotten a lot worse after I ORD. So I went to see a Neurologist, did a scan, and they didn't see anything strange. The diagnosis was that it was essential tremor, which is rare for my age.  At the same time, I've been experiencing this strange pain in my chest, so I just went ahead to see a Cardiologist also, and the scan again didn't reveal much other than abnormal heart veins. Seems like its not a heart or lung issue but something else. Doctor told me to come back 6 months later to review on the 23rd March.  So here is the thing, I failed my previous year IPPT, and need to do RT. But at the same time I had received a 84 days excuse in July to October and another 84 days excuse from November to February. My window close in March 4th and I have no idea what to do, I can't book 20 RT at one go now and my appointment is in March 23rd, so I don think I can ask the doctor to provide me MC or letter to the MO  The MO that I spoke to when I receive my 2nd excuse told me he would look at my Medical Review(Gotten a specialist Memo for my essential tremor), but after 3 months, haven't heard anything.  Should I go and ask for a extension and is there any chance to down PES given my medical conditions?",NIL
107,"SAF IPPT, IPT & RT Questions...",Kyoji83,"Alternately, what you can do is to report sick during RT/IPT session & they bring you to see FCC MO. Since FCC MO is not a MO from your camp, they can only give you up to around 3 months excuse status for IPPT/IPT/RT. With this, it will help clear this year IPPT/IPT/RT cycle.","Emptydog wrote: Hoping some one can help me out here.  Currently ORD for about 2 years already, completed just one ICT. Before I went enlist, I had medical check-up indicating I had Thalassemia, so during CMPB (got a PES B1) phase I reported this up. For some reason, when I mention this to my PC in BMT he says they don't have record. So I went and call and ask, they told me they will check.  Subsequently, I just carried on and got posted out to vocation and then just before I ORD, I went for FFI and then again realised I couldn't find my record. I kinda assumed I couldn't see it but the MO would know.  My hands previously before enlistment had some twitching or shaking, but I chalked it up thinking its normal, but it gotten a lot worse after I ORD. So I went to see a Neurologist, did a scan, and they didn't see anything strange. The diagnosis was that it was essential tremor, which is rare for my age.  At the same time, I've been experiencing this strange pain in my chest, so I just went ahead to see a Cardiologist also, and the scan again didn't reveal much other than abnormal heart veins. Seems like its not a heart or lung issue but something else. Doctor told me to come back 6 months later to review on the 23rd March.  So here is the thing, I failed my previous year IPPT, and need to do RT. But at the same time I had received a 84 days excuse in July to October and another 84 days excuse from November to February. My window close in March 4th and I have no idea what to do, I can't book 20 RT at one go now and my appointment is in March 23rd, so I don think I can ask the doctor to provide me MC or letter to the MO  The MO that I spoke to when I receive my 2nd excuse told me he would look at my Medical Review(Gotten a specialist Memo for my essential tremor), but after 3 months, haven't heard anything.  Should I go and ask for a extension and is there any chance to down PES given my medical conditions?"
108,"SAF IPPT, IPT & RT Questions...",redpandagold,"Hi, i supposed this is the correct thread. Already completed 12 RTs. Managed to book another 7 RTs. The dates is just not available for another 1. Maybe cos the window close. During ICT-IPPT, attempted but failed to run 2.4km since bad weather. Just checking, if anyone knows, if i'm considered have completed my RT? I've heard about 75% attendance but don't know whether its true or not.",NIL
