143,"belanja /b(ə)-lahn-jah, b(ə)ˈlɑːndʒɑː/ v. [Mal., disbursement, expenditure, outlay; euphemism for a gift (Wilkinson; Winstedt notes that the word is of Dravidian origin); belanjakan to expend; money for expenses; compare Ind. belandja expenses, expenditures; to shop, go shopping; to buy, purchase; membelandjai to finance, defray the cost (Echols & Shadily, Ind.–Eng.)]",belanja,gift,2
160,"blank a. [Eng.]  Blur.
1978 Leong Choon Cheong Youth in the Army 304 blank. When a person is ‘blank’, he is said to be in the dark about what is going on. Another slang with a similar meaning is ‘blur’.  1985 Michael Chiang Army Daze 35 Blank. Devoid of intelligence (see also ‘blur’).",blank,blur,0
161,"blank file n. [Eng., f. the term for a gap in a parade rank caused by a missing soldier < file n. mil. number of men constituting the depth from front to rear of a formation in line, etc.] mil. slang  1 A gap resulting from a missing tooth.  2 joc.  A nickname for a soldier with a missing tooth or teeth.
1 1978 Leong Choon Cheong Youth in the Army 304 blank file. Technically it refers to blank spaces at parade ranks. As slang it refers to the gaps left by extracted teeth.  1985 Michael Chiang Army Daze 35 Blank file.. refers to the missing tooth or teeth of a particular soldier.  2 1985 Michael Chiang Army Daze 35 One Blank File can be used as a name for the guy with the missing front tooth.",blank file,empty slot,1
162,"blanket party n. & v. [Eng., poss. < U.S. army slang: blanket + party detachment of troops selected for a particular service or duty]  A n. mil. slang  A rough, irregular form of punishment or horse-play in which a person is covered with a blanket (often by surprise) and pummelled through it by others.  B v. 1 Subject a person to a blanket party.  2 Sabotage, act maliciously against.
A 1991 Linda Reinberg In the Field: The Language of the Vietnam War 24 blanket party slang for hazing or punishment by shipmates, who wrapped up their victim in a blanket so that he could not identify them.  B 1 2005 Hong Xinyi The Sunday Times (from Straits Times Interactive), 19 June. Blanket party. Army use: Wrapping someone who is unanimously disliked in blankets and then raining blows on him. It’s a group thing.  2 2005 Hong Xinyi The Sunday Times (from Straits Times Interactive), 19 June. Blanket party. .. Civilian use: Sabotaging someone whom everyone can’t stand. Example: That new classmate of ours is so obnoxious, we should blanket party him.",blanket party,sabotage,0
166,"blur /blə; blə, –əː/ a. [< Eng. blurred] Also blur-blur.  1 Ignorant, stupid, slow to catch on.  2 Confused, muddle-headed.
1 1978 Leong Choon Cheong Youth in the Army 165 Being ‘blur’, he did not know exactly what he was puffing but was told it was just ordinary tobacco.  1985 Michael Chiang Army Daze 36 Blur. Daft, dense, dumb. Also, blur like sotong.  1994 C.S. Chong NS: An Air-Level Story 27 He queried me as to the sudden reason for my ‘blurness’.  2000 Dennis Wee with Sylvia Fong Making Luck with Your Hands 77 That blur-blur kid being pushed around.  2000 Cindy Lim The Straits Times, 1 April, 54 He kept horning at me but I was so blur.  2000 Magdalene Lum (quoting Kumar) The Straits Times (Life!), 29 August, 15 But I’ve met a lot of blur-blur sales-people there.  2001 Magdalene Lum (quoting Mark Lee) The Straits Times (Life!), 9 January, L8 I am really blur about geography and used to fail the subject in school. .. I’m so blur, I didn’t know they existed.  2003 Marc Lim & Peh Shing Huei (quoting Mah Bow Tan) The Straits Times, 22 November, A37 We were all blur when we started in 1996. We didn’t know how to run a professional club.  2006 The Sunday Times, 20 August, 42 The way we use the word “blur” may also confuse a non-Singaporean. .. [I]t is most commonly used by Singaporeans as an adjective to describe people who never seem to know what’s going on! An example would be the question: “Eh, why are you so blur?”  2 2006 Wong Kim Hoh (quoting Ronni Pinsler) The Sunday Times (LifeStyle) (from Straits Times Interactive), 28 May. I was very blur in the day but came alive at night..",blur,confused,0
168,"act blur v. phr.  [Eng.]  Pretend to be ignorant, feign ignorance.
2004 Colin Goh The Sunday Times (LifeStyle), 3 October, L16 Alamak, better act blur.",act blur,feign ignorance,0
169,"blur king n. phr. [Eng.]  A person who is frequently confused or slow to catch on.  See King.
1985 Michael Chiang Army Daze 36 Blur king. One who is the epitome of blur-ness.",blur king,ignorant,0
170,"Phrase: blur like sotong /so-tong, ˈsɒtɒŋ/ [Mal. sotong cuttlefish (Ridhwan)]  Very Blur.
1985 Michael Chiang Army Daze 36 [see quot. under Blur.]  1991 Valerie Tan The Straits Times (Section 3), 9 August, 19 blur like sotong – someone totally in the dark as to what goes on. Sotong is Malay for squids.  2003 Neil Humphreys Weekend Today, 13–14 December, 6 ‘Don’t be blur like sotong.’ Five minutes later, my friend was reading an information panel about molluscs when he shouted: ‘Oi, that little bastard just called me a squid!’  [2006 Kelvin Wong (quoting Brian Gothong Tan) The Sunday Times (LifeStyle) (from Straits Times Interactive), 26 November. I used to be called Sotong when I was in school because of my name and my ‘blur’ ways.]",blur like sotong,very ignorant,0
173,"bo chap /chahp, tʃɑːp̚/ a. [Hk. (?) ([the Chinese character cannot be displayed due to software limitations; it consists of a 人 radical on the left and 秋])睬 (ch’hew) ch’haé to hold in estimation (Medhurst); Mand. căi pay attention to, take notice of (Chi.–Eng. Dict.)] Also bochap, bo-chap, boh chap.  Indifferent, not bothered, not caring.  Compare Switch Off B2.
1991 Tan Ooi Boon The Straits Times, 15 April, 17 I guess many people will just act bo chap (don’t care).  Nobody wants to confront a criminal and get into trouble.  1994 C.S. Chong NS: An Air-Level Story 127 People simply bo chap their looks in what was, after all, an all-male working domain.  135 bo chap. Simply don’t care.  2000 Leong Liew Geok “Forever Singlish” in Women without Men 130 No class Singlish here to stay, / No big shot can have his way / With how people talk, what people say. / Rules are rules: our bo chap mouth refuse / To listen, follow or to choose!  2000 Clarissa Oon (quoting Jeffrey Tan) The Straits Times (Life!), 23 September, 5 When you ask for feedback, there is a certain bo-chap-ness (apathy).  2000 Jessica Tan The Straits Times (Life!), 29 December, L8 Desperately in need of a makeover, these two not-so-gorgeous but talented damsels definitely bag the most bochap (can’t be bothered, in Hokkien) look prize.  2003 The Straits Times, 17 October, H6 [A] recent Gallup poll.. found that many workers here have a bo chap (don’t care) attitude towards work.  2004 Dharmendra Yadav (quoting Goh Chok Tong) Today, 19 May, 3 In March, Prime Minister Goh Chok Tong reflected about the ‘bo-chap’ (can’t be bothered) attitude of young Singaporeans.  2005 Sue-Ann Chia The Straits Times, 11 March, H9 Companies that are “boh chap” about safety face stiffer penalties.  2006 Elgin Teo (quoting He Shuwei) The Sunday Times, 30 July, 10–11 ‘Bochap’? Not us, say teens [title].. [A]re Singaporean youths really so “bochap” (indifferent in Hokkien)? .. “We are not ‘bochap’. We are aware of issues concerning Singapore’s progress; it’s just that there’s nothing we can actually do at this stage,” opines Shuwei.",bo chap,indifferent,0
174,"bo cheng hu /cheng hoo, tʃɛŋ huː/ a. phr. [Hk. 政府 chèng hoó to regulate, to rectify, to govern (Medhurst); Mand. zhèngfŭ government: zhèng politics, political affairs + fŭ seat of government, government office (Chi.–Eng. Dict.)] A A situation where one’s superiors are absent and one can take things easy. B A state of anarchy or lawlessness.  Also transl. into Eng. as No Government.
B 2002 Lee Hsien Loong (Deputy Prime Minister) Parliamentary Debates: Official Report, 4 April, vol. 74, cols. 416–417. If somebody has a traffic offence, he will come to you and say, “Please, can you waive the demerit points?” If we waive all the demerit points, we would be in a state of anarchy, “bo cheng hu”.  2002 Sonny Yap (quoting Lee Hsien Loong) The Straits Times, 4 May, H10 When Deputy Prime Minister Lee Hsien Loong spoke on the motion of thanks for the President’s Address recently, he invoked two phrases which pricked up my ears. .. ‘If we waive all the demerit points, we would be in a state of anarchy bo cheng hu.’ .. [B]o cheng hu mean[s].. ‘no government’ in Hokkien.",bo cheng hu,regulate,1
175,"bo hew /heew, hiːuː/ [Hk. (?) 咻 hew to bother, to dun (Medhurst); Mand. (?) xīu (literary language) make a din (Chi.–Eng. Dict.); to shout, to make a hubbub; a cry, a groan (Giles)] Also bo hiu.   Bo chap.
1978 Leong Choon Cheong Youth in the Army 308 hiu. Hiu means interest, concern, care: Hokkien. If a solider has no hiu (boh hiu), then he is said to have become uninterested, unconcerned and uncaring. You find this state of mind in a soldier whose ROD is around the corner, and in an unpromoted officer who thinks he ought to have been promoted umpteen years ago. 1985 Michael Chiang Army Daze 43 Hew (Hokkien) Interested. ‘No hew’ is thus to disregard instructions or orders.",bo hew,groan,0
186,"bodoh /boh-doh, ˈbəʊdəʊ/ n. & a. [Mal., dull, unintelligent (Wilkinson); dense, silly; orang bodoh fool (Winstedt); or Punj. ਬੁਧੋੱ buddho, ਬੁਧੂੱ buddhú born on Wednesday: silly, stupid, foolish; a dunce, an idiot < Punj. ਬੁਧੱ buddh sense, understanding, wisdom, discretion, intellect, quickness of apprehension, discrimination; Wednesday (Panj. Dict.)]  A n. A fool.  B a. Stupid, dull, simple.
A 2004 ‘Mr Brown’ (Lee Kin Mun) Today, 13 August, 34 My friends reminded me not to miss the 8pm live screening of the new Prime Minister’s swearing. Swearing IN, lah, bodohs.",bodoh,stupid,0
187,"bogay /boh-gay, bəʊˈgeɪ/ a. [Hk. Bo + 牙 geh tooth; Mand. yá]  Having missing teeth; toothless.
2007 Colin Goh The Sunday Times (LifeStyle), 12 August, L14 Some day when Justin Timberlake’s career is on the skids and he’s all bogay, botak and Botoxed..",bogay,missing teeth,0
189,"boleh /boh-lay, bəʊˈleɪ/ v. [Mal., can, be able to, may (Ridhwan)]  Can, be possible.
2007 Janadas Devan The Straits Times (from Straits Times Interactive), 12 April. Singaporeans are debating Administrative Service and ministerial pay. My advice is: Go bargain with public servants if you want. As citizens and taxpayers, we certainly have the right to do so – ‘$500K can or not? Not sure? Alamak. One million boleh? You become great, I give two mil, promise. Can settle or not?’ But do not assume anybody can do these jobs.",boleh,possible,2
190,"botak /boh-tah(k), ˈbəʊtɑ(k̚)/ a. [Mal., baldness, hairlessness on the crown of the head in contrast to bubus or bolos (general thinning of the hair) and sulah (baldness over the forehead) (Wilkinson)]  Bald.
1994 C.S. Chong NS: An Air-Level Story 38 Eh, botak!  58 The crew-cut, the tan and the standard army-look black-frame glasses made them ordinary people among the crowd of botaks.  2000 The Straits Times, 26 March, 58 We asked whether the Spice Boy of English soccer [David Beckham] was cuter as a ‘botak’ or with his previous flowing, windswept mane. .. ‘He is good-looking, so it doesn’t matter if he is botak or not’.  2000 Yeow Kai Chai The Straits Times (Life!), 5 September, 7 The sexy botak violinist.  2004 Yong Shu Chiang (quoting Buang Mohamed Said) Today, 13 May, 30 Who’s that botak (bald) actor from Star Wars?",botak,bald,1
209,"burned, burnt v. [Eng.]  Of a day, weekend, etc.: gone, spent, wasted.
1978 Leong Choon Cheong Youth in the Army 305 burned. Used to describe a weekend spent doing guard duty or in confinement.  1985 Michael Chiang Army Daze 37 Burnt. Gone, destroyed, up in smoke. Used to describe that weekend which has been assigned to you for guard duty.  1998 The Straits Times, 2 August, 37 [L]ike it or not, for many Singaporeans for the next nine months, Saturday nights will be ‘burnt’ as Big League Soccer fever sweeps through the island.  2000 Dennis Wee with Sylvia Fong Making Luck with Your Hands 90 This is what the army calls ‘weekend burnt’.",burnt,wasted,0
210,"butoh /buu-toh, bʊˈtəʊ/ int. [Mal., (vulg.) penis (Wilkinson)] usu. Malay slang, vulg.  Used as a term of abuse.",butoh,abuse,0
221,"can die int. [Eng.]  An exclamation expr. fatigue, esp. after some difficult or strenuous activity.
1991 Valerie Tan The Straits Times (Section 3), 9 August, 19 can die – said as the result of some taxing activity.",can die,tired,0
222,"cannot make it a. [Eng.] Also abbrev. CMI.  Falling below the expected standard, not up to scratch; fig. unattractive, ugly.
2005 Renee Tan The Sunday Times, 27 February, 38 .. CMI (“cannot make it” – used to refer to people who are ugly or pathetic.  2006 Zul Othman Today, 20 July, 37 A noble effort but somehow the only words that came to mind were “cannot make it, lah”.",cannot make it,not up to standard,0
230,CB abbrev. of Chee Bye.,chee bye,abusee,0
233,"cha tow peng /chah thow peng, tʃɑː θaʊ pɛŋ/ n. phr. [Hk. 柴 ch’hâ fire-wood + 头 t’haôu the head + 兵 peng a weapon of war; a person who uses such a weapon, a soldier (Medhurst); Mand. chái firewood + tóu head + bīng soldier (Chi.–Eng. Dict.)]  A soldier who is dull and uncomprehending, thick-headed soldier.  Compare Kayu.
1978 Leong Choon Cheong Youth in the Army 305 cha thau peng. ‘Deadwood soldier’: Hokkien. The phrase is conferred on a soldier who neither responds nor comprehends, ie a typical end-product of the present educational system. Equivalent slang in Malay is kayu.",cha tow peng,uncomprehending,0
